N,P,K,temperature,humidity,ph,rainfall,NPK_sum,N_to_P_ratio,temp_humidity_interaction,label
97.2,80.2,107.3,24.84,50.85,6.53,154.3,284.7,1.212,12.6311,grapes
67.9,56.3,91.5,26.02,61.5,6.62,111.3,215.7,1.206,16.0023,grapes
52.4,51.2,132.4,23.33,70.73,6.68,167.0,236.0,1.0234,16.5013,grapes
87.8,56.0,126.7,21.69,80.13,6.55,83.0,270.5,1.5679,17.3802,grapes
90.7,65.2,88.3,27.5,63.94,6.52,116.3,244.2,1.3911,17.5835,grapes
82.1,54.5,113.1,28.73,56.33,6.45,144.6,249.7,1.5064,16.1836,grapes
85.4,61.8,103.7,27.12,55.84,7.36,146.2,250.9,1.3819,15.1438,grapes
99.1,59.0,83.0,25.39,69.71,7.07,116.6,241.1,1.6797,17.6994,grapes
77.7,52.1,86.7,22.08,54.03,7.3,150.0,216.5,1.4914,11.9298,grapes
80.5,56.1,89.7,28.42,66.98,7.38,145.3,226.3,1.4349,19.0357,grapes
86.3,71.0,113.8,26.74,64.35,5.86,107.9,271.1,1.2155,17.2072,grapes
65.5,57.4,105.8,31.07,63.46,6.94,132.9,228.7,1.1411,19.717,grapes
82.6,45.1,95.8,21.54,49.46,6.57,142.6,223.5,1.8315,10.6537,grapes
84.0,51.8,107.2,27.59,59.14,7.25,109.7,243.0,1.6216,16.3167,grapes
111.2,33.9,130.0,26.65,50.33,6.5,167.4,275.1,3.2802,13.4129,grapes
80.2,56.4,122.1,23.97,57.29,6.38,104.1,258.7,1.422,13.7324,grapes
88.2,68.1,135.0,29.09,69.34,6.23,128.6,291.3,1.2952,20.171,grapes
99.7,41.6,110.4,26.21,71.85,6.68,93.8,251.7,2.3966,18.8319,grapes
71.6,56.5,147.1,22.19,63.71,7.17,127.6,275.2,1.2673,14.1372,grapes
107.0,64.9,122.0,24.64,57.44,6.9,98.3,293.9,1.6487,14.1532,grapes
113.2,65.9,105.2,22.15,74.7,6.32,117.6,284.3,1.7178,16.5461,grapes
84.5,67.8,116.9,23.59,57.33,7.66,85.3,269.2,1.2463,13.5241,grapes
76.4,36.3,90.0,27.11,52.91,7.06,145.0,202.7,2.1047,14.3439,grapes
111.0,60.0,108.9,27.97,67.57,7.11,133.9,279.9,1.85,18.8993,grapes
97.7,39.9,123.6,25.66,65.66,7.31,152.2,261.2,2.4486,16.8484,grapes
86.3,45.0,127.2,22.75,57.66,6.14,116.3,258.5,1.9178,13.1176,grapes
107.8,63.2,106.8,26.14,62.8,6.44,153.3,277.8,1.7057,16.4159,grapes
106.1,56.6,169.7,27.17,65.54,7.13,126.0,332.4,1.8746,17.8072,grapes
79.6,62.3,111.6,19.08,63.63,6.48,127.8,253.5,1.2777,12.1406,grapes
89.0,45.7,81.4,25.35,65.67,6.69,177.9,216.1,1.9475,16.6473,grapes
94.2,69.7,139.3,24.43,57.95,6.77,112.9,303.2,1.3515,14.1572,grapes
85.5,61.9,127.1,27.86,66.21,6.29,155.7,274.5,1.3813,18.4461,grapes
62.7,63.9,119.6,26.16,62.14,6.66,137.0,246.2,0.9812,16.2558,grapes
70.0,44.2,105.7,26.45,58.23,7.17,110.7,219.9,1.5837,15.4018,grapes
63.3,66.7,122.9,23.55,60.03,7.09,92.1,252.9,0.949,14.1371,grapes
92.9,51.8,147.4,25.0,61.22,7.25,99.2,292.1,1.7934,15.305,grapes
66.1,48.9,119.0,27.83,50.44,7.2,153.3,234.0,1.3517,14.0375,grapes
88.1,61.3,85.6,24.81,56.91,6.96,168.4,235.0,1.4372,14.1194,grapes
114.3,60.8,45.9,25.52,62.52,6.93,127.3,221.0,1.8799,15.9551,grapes
107.8,46.5,122.7,20.39,51.19,6.9,128.6,277.0,2.3183,10.4376,grapes
55.6,75.6,95.3,24.79,57.04,6.55,144.4,226.5,0.7354,14.1402,grapes
64.5,73.1,113.0,18.96,81.08,6.39,126.8,250.6,0.8824,15.3728,grapes
72.6,61.1,98.8,23.45,52.97,6.52,152.5,232.5,1.1882,12.4215,grapes
66.3,59.3,97.4,25.19,58.93,6.67,132.3,223.0,1.118,14.8445,grapes
58.5,58.3,99.7,27.3,55.33,6.54,128.4,216.5,1.0034,15.1051,grapes
84.8,39.5,101.5,22.0,61.07,6.97,107.5,225.8,2.1468,13.4354,grapes
96.3,56.1,130.5,26.12,55.48,6.88,101.4,282.9,1.7166,14.4914,grapes
100.3,56.0,126.5,29.41,60.05,6.92,46.0,282.8,1.7911,17.6607,grapes
79.8,33.9,57.9,31.56,40.19,6.6,107.5,171.6,2.354,12.684,watermelon
63.2,41.0,54.7,32.14,49.45,6.72,109.7,158.9,1.5415,15.8932,watermelon
60.2,46.8,54.4,28.64,54.13,6.01,157.3,161.4,1.2863,15.5028,watermelon
41.6,48.6,52.5,30.79,61.5,7.13,102.7,142.7,0.856,18.9359,watermelon
57.3,41.9,57.3,25.87,70.24,6.68,88.4,156.5,1.3675,18.1711,watermelon
55.7,41.5,42.0,31.33,66.94,7.06,119.6,139.2,1.3422,20.9723,watermelon
55.5,45.0,63.1,28.28,48.21,7.09,120.9,163.6,1.2333,13.6338,watermelon
69.0,43.7,46.2,25.42,56.28,7.13,108.4,158.9,1.5789,14.3064,watermelon
66.5,29.7,52.5,28.92,60.76,6.34,105.2,148.7,2.2391,17.5718,watermelon
48.7,29.8,58.3,27.98,57.38,6.52,130.9,136.8,1.6342,16.0549,watermelon
49.4,23.1,45.7,37.13,57.31,6.36,91.2,118.2,2.1385,21.2792,watermelon
49.4,46.1,35.3,30.52,42.77,6.96,102.5,130.8,1.0716,13.0534,watermelon
86.7,36.8,51.2,34.53,48.47,6.73,98.5,174.7,2.356,16.7367,watermelon
82.9,46.6,40.7,32.96,55.97,7.03,134.1,170.2,1.779,18.4477,watermelon
54.8,43.2,62.1,29.13,29.07,7.05,116.3,160.1,1.2685,8.4681,watermelon
41.3,32.0,43.5,27.45,66.41,5.91,86.6,116.8,1.2906,18.2295,watermelon
66.5,39.0,69.9,22.91,46.27,7.14,88.8,175.4,1.7051,10.6005,watermelon
65.6,36.4,54.9,25.95,66.87,6.98,151.2,156.9,1.8022,17.3528,watermelon
68.8,35.1,55.6,31.32,65.99,6.45,133.8,159.5,1.9601,20.6681,watermelon
73.9,47.3,35.2,27.94,54.56,6.74,128.5,156.4,1.5624,15.2441,watermelon
70.4,60.1,56.4,30.32,70.01,6.55,110.3,186.9,1.1714,21.227,watermelon
51.6,48.9,54.2,21.89,67.43,6.85,143.2,154.7,1.0552,14.7604,watermelon
68.5,39.8,42.0,30.59,56.91,6.45,85.7,150.3,1.7211,17.4088,watermelon
75.2,50.1,55.9,32.84,55.78,6.79,126.6,181.2,1.501,18.3182,watermelon
56.3,53.7,51.0,22.78,70.97,6.63,100.2,161.0,1.0484,16.167,watermelon
68.6,28.9,52.8,30.3,62.32,6.43,104.5,150.3,2.3737,18.883,watermelon
58.4,49.8,55.3,33.7,70.45,6.68,126.0,163.5,1.1727,23.7417,watermelon
89.0,46.2,50.3,34.88,36.11,7.68,106.8,185.5,1.9264,12.5952,watermelon
49.1,49.5,57.5,27.24,60.98,6.33,100.4,156.1,0.9919,16.611,watermelon
78.9,46.5,54.1,31.73,44.23,6.5,99.1,179.5,1.6968,14.0342,watermelon
45.0,38.2,59.7,34.0,59.74,6.33,66.3,142.9,1.178,20.3116,watermelon
86.5,56.3,49.7,30.4,67.14,6.37,126.8,192.5,1.5364,20.4106,watermelon
51.3,42.7,44.4,33.5,77.39,6.93,87.9,138.4,1.2014,25.9257,watermelon
67.3,36.5,47.9,28.87,50.62,6.89,150.9,151.7,1.8438,14.614,watermelon
45.4,44.0,69.4,30.38,54.74,6.6,103.7,158.8,1.0318,16.63,watermelon
48.8,47.8,64.6,26.82,59.04,7.01,138.8,161.2,1.0209,15.8345,watermelon
75.8,40.8,67.1,28.42,50.25,6.92,70.2,183.7,1.8578,14.2811,watermelon
77.3,43.1,67.8,30.52,69.79,6.54,126.1,188.2,1.7935,21.2999,watermelon
67.9,40.7,50.3,26.56,59.3,5.99,131.7,158.9,1.6683,15.7501,watermelon
73.9,34.7,58.0,28.22,61.22,6.93,138.7,166.6,2.1297,17.2763,watermelon
77.5,33.4,55.8,31.66,66.2,6.67,76.4,166.7,2.3204,20.9589,watermelon
56.8,28.8,61.6,36.18,59.28,6.61,94.5,147.2,1.9722,21.4475,watermelon
48.2,52.1,52.1,21.83,51.82,6.41,122.7,152.4,0.9251,11.3123,watermelon
64.8,38.2,55.9,35.92,59.37,6.9,113.3,158.9,1.6963,21.3257,watermelon
58.1,12.6,55.7,28.09,51.44,6.74,116.5,126.4,4.6111,14.4495,watermelon
69.7,43.2,60.3,32.38,61.08,6.51,102.1,173.2,1.6134,19.7777,watermelon
71.6,43.0,61.6,33.06,69.97,6.11,144.1,176.2,1.6651,23.1321,watermelon
56.8,25.1,55.9,34.48,48.25,7.03,167.4,137.8,2.2629,16.6366,watermelon
73.4,33.3,56.2,26.45,44.68,6.84,112.3,162.9,2.2042,11.8179,watermelon
72.8,33.0,57.3,28.21,60.49,6.7,120.0,163.1,2.2061,17.0642,watermelon
73.7,34.1,71.5,28.81,52.32,5.54,111.2,179.3,2.1613,15.0734,watermelon
60.1,49.7,37.7,27.75,60.32,6.58,138.2,147.5,1.2093,16.7388,watermelon
74.4,38.8,45.3,33.62,63.2,6.5,128.2,158.5,1.9175,21.2478,watermelon
71.2,36.6,61.7,28.73,38.56,6.35,86.5,169.5,1.9454,11.0783,watermelon
72.7,49.0,57.7,23.34,66.9,6.9,96.5,179.4,1.4837,15.6145,watermelon
85.1,44.0,57.6,26.78,48.3,6.89,87.8,186.7,1.9341,12.9347,watermelon
68.9,26.1,61.7,23.48,59.78,6.77,169.3,156.7,2.6398,14.0363,watermelon
57.7,35.1,57.1,28.2,53.41,7.02,124.0,149.9,1.6439,15.0616,watermelon
51.7,42.6,49.4,31.35,54.48,6.19,96.9,143.7,1.2136,17.0795,watermelon
78.5,32.5,61.3,26.71,76.94,6.42,95.1,172.3,2.4154,20.5507,watermelon
69.3,56.2,55.2,27.59,63.19,6.63,127.7,180.7,1.2331,17.4341,watermelon
85.0,40.9,50.5,28.04,69.05,6.35,129.9,176.4,2.0782,19.3616,watermelon
40.6,34.0,61.9,29.49,61.51,6.89,127.6,136.5,1.1941,18.1393,watermelon
75.9,31.0,61.5,30.81,66.2,6.39,100.6,168.4,2.4484,20.3962,watermelon
61.9,47.4,57.1,31.83,64.17,7.12,116.7,166.4,1.3059,20.4253,watermelon
60.8,34.8,72.2,36.89,62.54,6.23,112.4,167.8,1.7471,23.071,watermelon
55.8,43.0,68.3,29.43,71.07,7.45,89.4,167.1,1.2977,20.9159,watermelon
75.8,30.8,65.0,31.58,61.57,7.41,89.6,171.6,2.461,19.4438,watermelon
72.4,40.6,80.7,23.44,82.85,6.56,119.1,193.7,1.7833,19.42,watermelon
51.3,34.9,53.5,27.67,69.61,7.06,114.3,139.7,1.4699,19.2611,watermelon
67.0,37.5,50.4,28.05,48.6,6.44,122.2,154.9,1.7867,13.6323,watermelon
73.5,33.6,63.6,25.44,58.23,7.01,127.4,170.7,2.1875,14.8137,watermelon
67.1,48.2,52.5,27.12,63.97,6.53,143.0,167.8,1.3921,17.3487,watermelon
78.3,36.1,55.1,28.62,60.44,6.09,92.9,169.5,2.169,17.2979,watermelon
61.5,38.9,45.1,27.23,66.87,5.19,123.9,145.5,1.581,18.2087,watermelon
37.9,39.2,61.1,38.11,67.97,6.49,126.5,138.2,0.9668,25.9034,watermelon
67.2,52.9,40.3,30.79,46.4,6.71,103.1,160.4,1.2703,14.2866,watermelon
67.2,47.1,54.0,36.0,72.81,7.13,112.7,168.3,1.4268,26.2116,watermelon
68.7,46.3,54.8,34.22,55.03,6.61,103.7,169.8,1.4838,18.8313,watermelon
78.3,27.4,50.6,26.76,54.04,7.0,156.4,156.3,2.8577,14.4611,watermelon
41.6,34.7,37.4,29.13,54.01,6.42,112.3,113.7,1.1988,15.7331,watermelon
62.1,49.5,37.4,27.48,68.09,6.47,119.9,149.0,1.2545,18.7111,watermelon
53.9,30.6,47.5,28.43,57.33,7.02,104.2,132.0,1.7614,16.2989,watermelon
50.5,40.7,60.4,25.58,53.36,5.61,99.4,151.6,1.2408,13.6495,watermelon
64.1,31.5,57.9,27.45,55.76,6.61,81.4,153.5,2.0349,15.3061,watermelon
73.4,32.3,54.8,30.26,42.05,6.44,134.2,160.5,2.2724,12.7243,watermelon
68.6,53.4,46.2,30.17,51.58,7.14,126.9,168.2,1.2846,15.5617,watermelon
56.7,45.8,58.4,29.89,47.6,6.39,103.4,160.9,1.238,14.2276,watermelon
63.3,47.9,37.0,28.79,57.31,6.81,90.2,148.2,1.3215,16.4995,watermelon
76.2,46.3,31.0,32.01,66.64,6.97,114.0,153.5,1.6458,21.3315,watermelon
73.2,38.9,52.6,28.1,65.54,6.0,99.1,164.7,1.8817,18.4167,watermelon
58.4,34.5,49.5,33.87,72.57,6.54,105.1,142.4,1.6928,24.5795,watermelon
57.6,36.8,65.1,22.53,70.34,6.43,82.2,159.5,1.5652,15.8476,watermelon
44.4,38.5,56.6,31.3,54.71,6.98,114.8,139.5,1.1532,17.1242,watermelon
59.8,54.2,71.5,30.71,60.19,6.87,115.2,185.5,1.1033,18.4843,watermelon
44.2,29.3,49.5,26.64,59.67,6.51,134.1,123.0,1.5085,15.8961,watermelon
89.8,35.6,59.9,27.76,38.49,6.18,106.7,185.3,2.5225,10.6848,watermelon
54.7,32.7,52.5,30.63,47.83,7.02,102.7,139.9,1.6728,14.6503,watermelon
78.3,48.5,68.8,32.21,58.33,6.57,75.8,195.6,1.6144,18.7881,watermelon
86.8,54.8,53.0,22.88,58.27,5.95,134.2,194.6,1.5839,13.3322,watermelon
67.6,42.5,63.5,31.2,65.12,5.99,129.6,173.6,1.5906,20.3174,watermelon
63.8,43.1,44.2,27.4,64.64,6.78,110.6,151.1,1.4803,17.7114,watermelon
49.1,40.7,50.8,32.94,42.29,6.09,80.8,140.6,1.2064,13.9303,watermelon
58.9,43.5,54.2,22.56,65.19,7.34,83.3,156.6,1.354,14.7069,watermelon
84.2,46.2,67.6,37.56,61.79,6.23,98.0,198.0,1.8225,23.2083,watermelon
69.2,43.4,33.0,25.9,66.23,6.6,131.2,145.6,1.5945,17.1536,watermelon
65.3,44.0,51.7,34.0,70.67,6.66,116.4,161.0,1.4841,24.0278,watermelon
80.7,46.2,51.3,28.76,58.57,6.31,77.1,178.2,1.7468,16.8447,watermelon
73.4,25.8,34.2,26.13,72.46,5.7,118.9,133.4,2.845,18.9338,watermelon
63.2,40.0,50.4,29.93,51.11,6.68,91.5,153.6,1.58,15.2972,watermelon
67.6,42.4,39.6,32.6,50.54,6.3,98.5,149.6,1.5943,16.476,watermelon
55.8,43.3,31.7,23.57,64.29,6.65,131.4,130.8,1.2887,15.1532,watermelon
58.3,38.6,52.4,31.46,56.31,6.55,126.8,149.3,1.5104,17.7151,watermelon
62.5,41.3,52.0,28.96,62.62,6.71,134.0,155.8,1.5133,18.1348,watermelon
71.7,34.2,52.6,31.02,79.93,7.22,109.5,158.5,2.0965,24.7943,watermelon
50.0,25.8,57.5,29.04,63.93,6.38,129.4,133.3,1.938,18.5653,watermelon
65.9,47.9,46.2,27.0,62.12,6.41,97.1,160.0,1.3758,16.7724,watermelon
60.3,30.9,72.9,25.1,51.31,5.93,104.3,164.1,1.9515,12.8788,watermelon
54.2,38.7,54.7,31.35,43.0,6.52,102.8,147.6,1.4005,13.4805,watermelon
60.4,34.0,67.9,31.34,59.27,6.76,110.5,162.3,1.7765,18.5752,watermelon
37.1,52.7,38.2,31.32,70.67,6.41,81.7,128.0,0.704,22.1338,watermelon
55.9,39.4,46.7,30.5,56.77,6.77,105.0,142.0,1.4188,17.3148,watermelon
51.8,37.5,61.9,32.31,64.01,6.53,141.9,151.2,1.3813,20.6816,watermelon
61.6,46.0,52.7,33.92,74.26,6.08,86.0,160.3,1.3391,25.189,watermelon
37.6,57.3,44.3,22.43,74.02,6.72,80.8,139.2,0.6562,16.6027,watermelon
67.3,43.2,36.6,20.8,64.29,6.52,82.5,147.1,1.5579,13.3723,watermelon
75.9,37.0,62.3,35.01,61.7,6.65,168.6,175.2,2.0514,21.6012,watermelon
63.6,45.6,61.5,24.31,44.81,6.37,120.2,170.7,1.3947,10.8933,watermelon
71.0,27.4,57.4,25.2,53.7,6.34,104.1,155.8,2.5912,13.5324,watermelon
58.8,40.4,50.0,27.99,57.19,6.66,111.5,149.2,1.4554,16.0075,watermelon
46.3,56.0,43.9,23.21,51.48,6.51,115.0,146.2,0.8268,11.9485,watermelon
65.0,41.3,54.5,27.66,62.48,7.29,95.9,160.8,1.5738,17.282,watermelon
73.2,40.9,41.8,25.68,79.12,6.92,98.6,155.9,1.7897,20.318,watermelon
49.1,40.2,47.5,28.18,75.18,6.82,106.5,136.8,1.2214,21.1857,watermelon
59.4,36.8,67.6,29.98,62.44,6.53,94.1,163.8,1.6141,18.7195,watermelon
62.0,42.5,36.5,27.8,67.79,5.79,101.3,141.0,1.4588,18.8456,watermelon
99.2,46.2,61.8,27.62,52.71,6.28,117.8,207.2,2.1472,14.5585,watermelon
67.7,37.3,69.9,29.9,74.64,6.34,88.1,174.9,1.815,22.3174,watermelon
42.1,20.1,63.2,32.66,44.38,6.49,167.4,125.4,2.0945,14.4945,watermelon
39.2,43.7,59.0,34.61,69.13,6.59,126.6,141.9,0.897,23.9259,watermelon
73.8,57.1,50.4,28.24,64.96,6.86,82.1,181.3,1.2925,18.3447,watermelon
94.8,37.0,48.5,35.39,52.44,6.71,55.5,180.3,2.5622,18.5585,watermelon
61.6,28.2,32.5,32.07,57.91,7.06,94.9,122.3,2.1844,18.5717,watermelon
60.9,45.4,55.4,24.69,48.66,6.48,125.1,161.7,1.3414,12.0142,watermelon
70.2,54.0,51.0,24.59,49.08,6.7,120.8,175.2,1.3,12.0688,watermelon
55.4,44.2,48.0,26.98,44.09,6.74,107.6,147.6,1.2534,11.8955,watermelon
34.5,53.8,54.8,34.06,67.68,6.7,96.8,143.1,0.6413,23.0518,watermelon
77.4,46.3,55.6,27.25,72.05,7.11,90.1,179.3,1.6717,19.6336,watermelon
57.6,45.7,48.6,22.38,38.38,6.92,101.1,151.9,1.2604,8.5894,watermelon
77.6,35.9,71.1,28.2,78.38,6.07,87.7,184.6,2.1616,22.1032,watermelon
55.2,27.5,56.3,29.8,55.94,6.74,66.6,139.0,2.0073,16.6701,muskmelon
76.0,40.3,51.0,28.97,66.25,6.83,70.0,167.3,1.8859,19.1926,muskmelon
50.7,28.3,39.3,28.18,66.96,6.76,110.5,118.3,1.7915,18.8693,muskmelon
67.3,20.8,53.0,32.41,54.17,6.02,143.3,141.1,3.2356,17.5565,muskmelon
69.2,34.7,35.8,29.98,74.74,6.71,112.5,139.7,1.9942,22.4071,muskmelon
47.0,46.6,39.6,27.66,70.83,6.88,132.3,133.2,1.0086,19.5916,muskmelon
49.9,12.6,42.9,30.54,35.16,6.14,86.3,105.4,3.9603,10.7379,muskmelon
72.8,32.7,55.4,27.56,44.7,6.09,82.3,160.9,2.2263,12.3193,muskmelon
48.9,40.4,64.0,28.12,32.45,6.27,104.1,153.3,1.2104,9.1249,muskmelon
59.3,20.4,44.1,24.76,51.75,7.0,114.1,123.8,2.9069,12.8133,muskmelon
84.5,33.3,63.2,28.42,42.89,5.9,68.8,181.0,2.5375,12.1893,muskmelon
71.8,25.9,50.5,31.73,46.86,7.03,90.7,148.2,2.7722,14.8687,muskmelon
61.0,26.9,52.4,30.13,65.91,6.86,94.5,140.3,2.2677,19.8587,muskmelon
70.1,31.8,49.4,36.35,37.45,6.6,81.4,151.3,2.2044,13.6131,muskmelon
59.3,26.0,48.0,39.14,56.3,6.11,83.8,133.3,2.2808,22.0358,muskmelon
72.2,25.3,54.4,28.38,56.24,6.38,111.9,151.9,2.8538,15.9609,muskmelon
35.4,34.5,57.4,27.08,54.18,7.01,104.4,127.3,1.0261,14.6719,muskmelon
58.3,52.8,41.2,33.95,56.31,7.2,111.0,152.3,1.1042,19.1172,muskmelon
35.0,41.1,48.1,31.17,32.68,6.29,101.7,124.2,0.8516,10.1864,muskmelon
61.9,43.1,66.7,33.98,46.9,7.16,77.5,171.7,1.4362,15.9366,muskmelon
57.2,41.4,51.8,31.4,70.43,6.97,103.5,150.4,1.3816,22.115,muskmelon
76.3,29.4,52.9,29.32,43.03,6.7,76.0,158.6,2.5952,12.6164,muskmelon
68.5,37.5,61.7,29.34,71.67,6.4,88.8,167.7,1.8267,21.028,muskmelon
53.7,43.8,45.0,31.51,40.93,6.47,74.3,142.5,1.226,12.897,muskmelon
55.1,41.6,49.7,29.26,39.73,7.43,82.8,146.4,1.3245,11.625,muskmelon
64.6,36.6,58.2,34.27,45.48,6.77,96.8,159.4,1.765,15.586,muskmelon
53.1,39.2,62.4,25.44,66.29,7.23,85.9,154.7,1.3546,16.8642,muskmelon
59.6,54.7,26.3,34.25,49.54,6.8,77.3,140.6,1.0896,16.9674,muskmelon
75.8,41.7,42.6,23.44,58.45,6.52,117.8,160.1,1.8177,13.7007,muskmelon
50.1,32.5,40.0,30.51,55.74,6.93,92.6,122.6,1.5415,17.0063,muskmelon
54.6,34.4,48.8,28.84,54.46,7.56,84.4,137.8,1.5872,15.7063,muskmelon
56.3,26.6,40.8,24.69,67.74,6.44,73.4,123.7,2.1165,16.725,muskmelon
97.9,53.8,56.6,22.79,62.72,7.07,57.6,208.3,1.8197,14.2939,muskmelon
67.3,47.8,51.7,26.16,43.57,6.78,90.6,166.8,1.4079,11.3979,muskmelon
73.6,35.7,58.9,30.16,52.24,6.12,67.4,168.2,2.0616,15.7556,muskmelon
69.2,52.4,59.5,27.89,72.43,6.11,109.2,181.1,1.3206,20.2007,muskmelon
70.0,40.1,56.8,26.36,58.2,6.52,95.6,166.9,1.7456,15.3415,muskmelon
65.7,31.6,46.6,34.73,39.92,6.84,126.2,143.9,2.0791,13.8642,muskmelon
64.4,42.3,51.0,25.69,40.63,7.05,99.5,157.7,1.5225,10.4378,muskmelon
42.6,38.2,45.4,32.38,63.9,6.07,80.5,126.2,1.1152,20.6908,muskmelon
64.3,41.7,36.4,26.89,62.02,6.96,57.4,142.4,1.542,16.6772,muskmelon
58.7,24.0,59.5,26.07,45.79,6.65,111.1,142.2,2.4458,11.9375,muskmelon
66.5,28.5,49.2,27.89,62.48,6.7,69.0,144.2,2.3333,17.4257,muskmelon
59.1,46.9,35.0,32.17,70.99,6.94,86.8,141.0,1.2601,22.8375,muskmelon
69.2,48.5,55.4,25.2,69.58,7.4,128.5,173.1,1.4268,17.5342,muskmelon
71.3,46.3,47.8,31.01,71.04,6.82,107.2,165.4,1.54,22.0295,muskmelon
25.1,52.7,29.4,26.64,60.55,6.16,102.8,107.2,0.4763,16.1305,muskmelon
54.8,39.6,36.3,27.27,53.22,6.63,113.9,130.7,1.3838,14.5131,muskmelon
37.7,39.1,43.0,31.4,50.98,7.04,113.1,119.8,0.9642,16.0077,muskmelon
62.9,27.7,52.1,37.61,54.83,7.05,126.6,142.7,2.2708,20.6216,muskmelon
56.4,30.4,57.9,26.81,46.24,6.97,83.0,144.7,1.8553,12.3969,muskmelon
76.3,19.1,57.5,32.52,51.41,6.5,87.5,152.9,3.9948,16.7185,muskmelon
62.5,32.4,56.0,28.91,67.75,6.15,76.6,150.9,1.929,19.5865,muskmelon
54.2,18.5,49.7,28.34,38.91,6.94,94.3,122.4,2.9297,11.0271,muskmelon
71.3,43.6,67.2,33.75,39.59,6.21,92.4,182.1,1.6353,13.3616,muskmelon
56.2,38.1,57.0,27.05,63.31,6.98,59.9,151.3,1.4751,17.1254,muskmelon
54.0,18.8,52.2,25.96,51.5,6.98,81.9,125.0,2.8723,13.3694,muskmelon
64.7,33.5,55.7,31.61,35.74,6.51,123.8,153.9,1.9313,11.2974,muskmelon
79.4,50.7,46.0,35.58,54.39,6.66,99.9,176.1,1.5661,19.352,muskmelon
70.2,34.0,49.4,32.62,52.96,6.78,109.3,153.6,2.0647,17.2756,muskmelon
66.8,27.0,29.2,25.08,50.69,6.45,92.6,123.0,2.4741,12.7131,muskmelon
93.0,20.7,46.1,27.85,61.86,6.15,57.3,159.8,4.4928,17.228,muskmelon
51.2,21.0,67.6,33.43,41.67,6.68,92.4,139.8,2.4381,13.9303,muskmelon
50.9,39.3,51.5,35.53,55.13,6.73,115.8,141.7,1.2952,19.5877,muskmelon
61.7,31.5,51.1,30.8,52.89,7.24,71.3,144.3,1.9587,16.2901,muskmelon
78.2,32.2,60.0,27.97,55.38,6.39,109.9,170.4,2.4286,15.4898,muskmelon
48.7,31.6,53.6,35.76,37.68,7.13,61.0,133.9,1.5411,13.4744,muskmelon
81.1,33.9,42.1,29.74,49.77,6.24,95.4,157.1,2.3923,14.8016,muskmelon
42.7,25.2,50.2,27.88,55.2,6.16,105.9,118.1,1.6944,15.3898,muskmelon
58.5,37.5,38.6,27.29,60.41,6.58,88.8,134.6,1.56,16.4859,muskmelon
62.1,23.6,51.8,25.82,73.46,6.32,144.4,137.5,2.6314,18.9674,muskmelon
49.4,29.0,41.6,39.92,63.06,6.16,85.1,120.0,1.7034,25.1736,muskmelon
52.5,43.1,59.3,34.97,59.61,7.48,83.4,154.9,1.2181,20.8456,muskmelon
69.6,38.0,44.9,27.7,67.71,6.52,99.1,152.5,1.8316,18.7557,muskmelon
77.3,40.5,41.8,36.06,51.96,7.62,79.9,159.6,1.9086,18.7368,muskmelon
34.6,52.2,48.9,31.87,70.54,6.3,66.2,135.7,0.6628,22.4811,muskmelon
62.2,34.5,53.7,31.66,66.19,6.02,73.0,150.4,1.8029,20.9558,muskmelon
58.6,35.2,37.9,27.49,50.54,7.22,110.2,131.7,1.6648,13.8934,muskmelon
61.3,32.9,44.8,28.2,74.24,6.41,88.9,139.0,1.8632,20.9357,muskmelon
56.2,31.5,51.1,29.85,59.47,6.76,129.0,138.8,1.7841,17.7518,muskmelon
44.5,26.9,63.4,23.12,76.93,6.16,86.2,134.8,1.6543,17.7862,muskmelon
78.5,35.7,24.7,28.3,58.03,6.68,109.2,138.9,2.1989,16.4225,muskmelon
73.9,37.8,56.2,30.02,49.38,6.15,105.2,167.9,1.955,14.8239,muskmelon
58.8,38.3,46.2,34.58,47.32,6.67,85.9,143.3,1.5352,16.3633,muskmelon
54.1,35.5,45.1,27.84,51.44,6.51,77.4,134.7,1.5239,14.3209,muskmelon
52.7,42.4,43.2,32.84,49.29,6.79,60.4,138.3,1.2429,16.1868,muskmelon
29.0,35.2,46.4,22.79,67.71,6.95,106.1,110.6,0.8239,15.4311,muskmelon
64.2,31.7,56.2,34.08,54.71,6.8,119.0,152.1,2.0252,18.6452,muskmelon
69.4,27.6,44.6,26.85,38.86,6.88,63.2,141.6,2.5145,10.4339,muskmelon
61.7,22.6,66.6,30.46,57.13,6.66,87.6,150.9,2.7301,17.4018,muskmelon
59.0,46.7,56.2,31.42,56.26,6.53,81.7,161.9,1.2634,17.6769,muskmelon
61.6,29.4,52.0,30.74,50.31,6.89,106.0,143.0,2.0952,15.4653,muskmelon
49.8,27.6,48.3,29.63,57.68,6.66,88.4,125.7,1.8043,17.0906,muskmelon
54.0,31.7,61.9,25.65,54.56,6.67,121.5,147.6,1.7035,13.9946,muskmelon
58.0,32.8,63.4,26.89,61.34,6.86,87.3,154.2,1.7683,16.4943,muskmelon
68.4,48.1,38.4,33.49,60.75,6.29,70.3,154.9,1.422,20.3452,muskmelon
76.5,32.4,43.0,27.91,58.65,7.27,85.6,151.9,2.3611,16.3692,muskmelon
57.3,56.1,56.3,29.64,42.01,6.6,87.8,169.7,1.0214,12.4518,muskmelon
